"site_name","subsite","year","treatment","plot","prior_visit","doy"
"BARROW","BARROW.BD.RH",2001,"CTL","BDC21",155,159
"BARROW","BARROW.BD.RH",2001,"CTL","BDC22",161,162
"BARROW","BARROW.BD.RH",2001,"CTL","BDC23",161,162
"BARROW","BARROW.BD.RH",2001,"CTL","BDC24",155,159
"BARROW","BARROW.BD.RH",2001,"OTC","BDE01",162,163
"BARROW","BARROW.BD.RH",2001,"OTC","BDE02",163,164
"BARROW","BARROW.BD.RH",2001,"OTC","BDE03",155,159
"BARROW","BARROW.BD.RH",2001,"OTC","BDE04",164,165
"BARROW","BARROW.BD.RH",2001,"OTC","BDE05",164,165
"BARROW","BARROW.BD.RH",2001,"OTC","BDE06",164,165
"BARROW","BARROW.BD.RH",2001,"OTC","BDE07",164,165
"BARROW","BARROW.BD.RH",2001,"OTC","BDE08",164,165
"BARROW","BARROW.BD.RH",2001,"OTC","BDE09",164,165
"BARROW","BARROW.BD.RH",2001,"OTC","BDE10",165,166
"BARROW","BARROW.BD.RH",2001,"OTC","BDE11",164,165
"BARROW","BARROW.BD.RH",2001,"OTC","BDE12",166,167
"BARROW","BARROW.BD.RH",2001,"OTC","BDE13",165,166
"BARROW","BARROW.BD.RH",2001,"OTC","BDE14",165,166
"BARROW","BARROW.BD.RH",2001,"OTC","BDE15",165,166
"BARROW","BARROW.BD.RH",2001,"OTC","BDE16",166,167
"BARROW","BARROW.BD.RH",2001,"OTC","BDE17",162,163
"BARROW","BARROW.BD.RH",2001,"OTC","BDE18",162,163
"BARROW","BARROW.BD.RH",2001,"OTC","BDE19",155,159
"BARROW","BARROW.BD.RH",2001,"OTC","BDE20",155,159
"BARROW","BARROW.BD.RH",2001,"OTC","BDE21",161,162
"BARROW","BARROW.BD.RH",2001,"OTC","BDE22",161,162
"BARROW","BARROW.BD.RH",2001,"OTC","BDE23",159,161
"BARROW","BARROW.BD.RH",2001,"OTC","BDE24",NA,155
"BARROW","BARROW.BD.RH",2010,"CTL","BDC11",168,171
"BARROW","BARROW.BD.RH",2010,"CTL","BDC12",167,168
"BARROW","BARROW.BD.RH",2010,"CTL","BDC13",167,168
"BARROW","BARROW.BD.RH",2010,"CTL","BDC14",NA,167
"BARROW","BARROW.BD.RH",2010,"CTL","BDC15",NA,167
"BARROW","BARROW.BD.RH",2010,"CTL","BDC16",168,171
"BARROW","BARROW.BD.RH",2010,"CTL","BDC17",168,171
"BARROW","BARROW.BD.RH",2010,"CTL","BDC18",167,168
"BARROW","BARROW.BD.RH",2010,"CTL","BDC19",167,168
"BARROW","BARROW.BD.RH",2010,"CTL","BDC20",167,168
"BARROW","BARROW.BD.RH",2010,"CTL","BDC21",167,168
"BARROW","BARROW.BD.RH",2010,"CTL","BDC22",167,168
"BARROW","BARROW.BD.RH",2010,"CTL","BDC23",167,168
"BARROW","BARROW.BD.RH",2010,"CTL","BDC24",NA,167
"BARROW","BARROW.BD.RH",2010,"OTC","BDE01",168,171
"BARROW","BARROW.BD.RH",2010,"OTC","BDE02",168,171
"BARROW","BARROW.BD.RH",2010,"OTC","BDE03",NA,167
"BARROW","BARROW.BD.RH",2010,"OTC","BDE04",NA,167
"BARROW","BARROW.BD.RH",2010,"OTC","BDE05",NA,167
"BARROW","BARROW.BD.RH",2010,"OTC","BDE06",168,171
"BARROW","BARROW.BD.RH",2010,"OTC","BDE07",168,171
