"year","treatment","spp","phen_stage","subsite","ct","ct_na","site_name"
1999,"CTL","BETNAN","FW_IN","ATQASUK.AW.RH",1,0,"ATQASUK"
1999,"CTL","BETNAN","In_IN","ATQASUK.AW.RH",3,0,"ATQASUK"
1999,"CTL","BETNAN","Le_IN","ATQASUK.AW.RH",4,0,"ATQASUK"
1999,"CTL","BETNAN","LW_IN","ATQASUK.AW.RH",2,0,"ATQASUK"
1999,"CTL","BETNAN","SV_IN","ATQASUK.AW.RH",1,0,"ATQASUK"
1999,"CTL","CARAQU","Fl_IN","ATQASUK.AW.RH",5,0,"ATQASUK"
1999,"CTL","CARAQU","FW_IN","ATQASUK.AW.RH",5,0,"ATQASUK"
1999,"CTL","CARAQU","In_IN","ATQASUK.AW.RH",5,0,"ATQASUK"
1999,"CTL","CARAQU","Le_IN","ATQASUK.AW.RH",71,0,"ATQASUK"
1999,"CTL","CARAQU","LW_IN","ATQASUK.AW.RH",23,0,"ATQASUK"
1999,"CTL","CARAQU","SD_IN","ATQASUK.AW.RH",3,0,"ATQASUK"
1999,"CTL","CARAQU","SV_IN","ATQASUK.AW.RH",4,0,"ATQASUK"
1999,"CTL","CARRAR","Fl_IN","ATQASUK.AW.RH",2,0,"ATQASUK"
1999,"CTL","CARRAR","FW_IN","ATQASUK.AW.RH",2,0,"ATQASUK"
1999,"CTL","CARRAR","In_IN","ATQASUK.AW.RH",2,0,"ATQASUK"
1999,"CTL","CARRAR","Le_IN","ATQASUK.AW.RH",7,0,"ATQASUK"
1999,"CTL","CARRAR","LW_IN","ATQASUK.AW.RH",7,0,"ATQASUK"
1999,"CTL","CARRAR","SV_IN","ATQASUK.AW.RH",2,0,"ATQASUK"
1999,"CTL","CARROT","Fl_IN","ATQASUK.AW.RH",2,0,"ATQASUK"
1999,"CTL","CARROT","FW_IN","ATQASUK.AW.RH",2,0,"ATQASUK"
1999,"CTL","CARROT","In_IN","ATQASUK.AW.RH",2,0,"ATQASUK"
1999,"CTL","CARROT","Le_IN","ATQASUK.AW.RH",9,0,"ATQASUK"
