"site_name","subsite","year","treatment","plot","prior_visit","doy"
"BARROW","BARROW.BW.RH",2000,"CTL","BWC20",170,171
"BARROW","BARROW.BW.RH",2000,"CTL","BWC21",169,170
"BARROW","BARROW.BW.RH",2000,"CTL","BWC22",169,170
"BARROW","BARROW.BW.RH",2000,"CTL","BWC23",NA,169
"BARROW","BARROW.BW.RH",2000,"CTL","BWC24",169,170
"BARROW","BARROW.BW.RH",2000,"OTC","BWE01",NA,169
"BARROW","BARROW.BW.RH",2000,"OTC","BWE02",NA,169
"BARROW","BARROW.BW.RH",2000,"OTC","BWE03",NA,169
"BARROW","BARROW.BW.RH",2000,"OTC","BWE04",NA,169
"BARROW","BARROW.BW.RH",2000,"OTC","BWE05",NA,169
"BARROW","BARROW.BW.RH",2000,"OTC","BWE06",169,170
"BARROW","BARROW.BW.RH",2000,"OTC","BWE07",169,170
"BARROW","BARROW.BW.RH",2000,"OTC","BWE08",169,170
"BARROW","BARROW.BW.RH",2000,"OTC","BWE09",169,170
"BARROW","BARROW.BW.RH",2000,"OTC","BWE10",169,170
"BARROW","BARROW.BW.RH",2000,"OTC","BWE11",169,170
"BARROW","BARROW.BW.RH",2000,"OTC","BWE12",169,170
"BARROW","BARROW.BW.RH",2000,"OTC","BWE13",169,170
"BARROW","BARROW.BW.RH",2000,"OTC","BWE14",NA,169
"BARROW","BARROW.BW.RH",2000,"OTC","BWE15",NA,169
"BARROW","BARROW.BW.RH",2000,"OTC","BWE16",NA,169
"BARROW","BARROW.BW.RH",2000,"OTC","BWE17",NA,169
"BARROW","BARROW.BW.RH",2000,"OTC","BWE18",169,170
"BARROW","BARROW.BW.RH",2000,"OTC","BWE19",169,170
"BARROW","BARROW.BW.RH",2000,"OTC","BWE20",169,170
"BARROW","BARROW.BW.RH",2000,"OTC","BWE21",NA,169
"BARROW","BARROW.BW.RH",2000,"OTC","BWE22",169,170
"BARROW","BARROW.BW.RH",2000,"OTC","BWE23",169,170
"BARROW","BARROW.BW.RH",2000,"OTC","BWE24",169,170
"BARROW","BARROW.BW.RH",2001,"CTL","BWC01",173,174
"BARROW","BARROW.BW.RH",2001,"CTL","BWC02",170,171
"BARROW","BARROW.BW.RH",2001,"CTL","BWC03",169,170
"BARROW","BARROW.BW.RH",2001,"CTL","BWC04",NA,169
"BARROW","BARROW.BW.RH",2001,"CTL","BWC05",NA,169
"BARROW","BARROW.BW.RH",2001,"CTL","BWC06",173,174
"BARROW","BARROW.BW.RH",2001,"CTL","BWC07",173,174
"BARROW","BARROW.BW.RH",2001,"CTL","BWC08",173,174
"BARROW","BARROW.BW.RH",2001,"CTL","BWC09",NA,169
"BARROW","BARROW.BW.RH",2001,"CTL","BWC10",173,174
"BARROW","BARROW.BW.RH",2001,"CTL","BWC11",169,170
"BARROW","BARROW.BW.RH",2001,"CTL","BWC12",173,174
"BARROW","BARROW.BW.RH",2001,"CTL","BWC13",173,174
"BARROW","BARROW.BW.RH",2001,"CTL","BWC14",173,174
"BARROW","BARROW.BW.RH",2001,"CTL","BWC15",170,171
"BARROW","BARROW.BW.RH",2001,"CTL","BWC16",169,170
"BARROW","BARROW.BW.RH",2001,"CTL","BWC17",171,172
"BARROW","BARROW.BW.RH",2001,"CTL","BWC18",169,170
"BARROW","BARROW.BW.RH",2001,"CTL","BWC19",169,170
"BARROW","BARROW.BW.RH",2001,"CTL","BWC20",171,172
"BARROW","BARROW.BW.RH",2001,"CTL","BWC21",169,170
"BARROW","BARROW.BW.RH",2001,"CTL","BWC22",NA,169
"BARROW","BARROW.BW.RH",2001,"CTL","BWC23",173,174
"BARROW","BARROW.BW.RH",2001,"CTL","BWC24",173,174
"BARROW","BARROW.BW.RH",2001,"OTC","BWE01",174,175
"BARROW","BARROW.BW.RH",2001,"OTC","BWE02",174,175
"BARROW","BARROW.BW.RH",2001,"OTC","BWE03",173,174
"BARROW","BARROW.BW.RH",2001,"OTC","BWE04",170,171
"BARROW","BARROW.BW.RH",2001,"OTC","BWE05",169,170
"BARROW","BARROW.BW.RH",2001,"OTC","BWE06",169,170
"BARROW","BARROW.BW.RH",2001,"OTC","BWE07",173,174
"BARROW","BARROW.BW.RH",2001,"OTC","BWE08",170,171
"BARROW","BARROW.BW.RH",2001,"OTC","BWE09",169,170
"BARROW","BARROW.BW.RH",2001,"OTC","BWE10",173,174
"BARROW","BARROW.BW.RH",2001,"OTC","BWE11",171,172
"BARROW","BARROW.BW.RH",2001,"OTC","BWE12",173,174
"BARROW","BARROW.BW.RH",2001,"OTC","BWE13",170,171
"BARROW","BARROW.BW.RH",2001,"OTC","BWE14",170,171
"BARROW","BARROW.BW.RH",2001,"OTC","BWE15",169,170
"BARROW","BARROW.BW.RH",2001,"OTC","BWE16",170,171
"BARROW","BARROW.BW.RH",2001,"OTC","BWE17",NA,169
"BARROW","BARROW.BW.RH",2001,"OTC","BWE18",170,171
"BARROW","BARROW.BW.RH",2001,"OTC","BWE19",171,172
"BARROW","BARROW.BW.RH",2001,"OTC","BWE20",170,171
"BARROW","BARROW.BW.RH",2001,"OTC","BWE21",NA,169
"BARROW","BARROW.BW.RH",2001,"OTC","BWE22",NA,169
"BARROW","BARROW.BW.RH",2001,"OTC","BWE23",NA,169
"BARROW","BARROW.BW.RH",2001,"OTC","BWE24",173,174
"BARROW","BARROW.BW.RH",2010,"CTL","BWC01",182,186
"BARROW","BARROW.BW.RH",2010,"CTL","BWC02",NA,180
"BARROW","BARROW.BW.RH",2010,"CTL","BWC03",NA,180
"BARROW","BARROW.BW.RH",2010,"CTL","BWC04",NA,180
"BARROW","BARROW.BW.RH",2010,"CTL","BWC05",NA,180
"BARROW","BARROW.BW.RH",2010,"CTL","BWC06",180,181
"BARROW","BARROW.BW.RH",2010,"CTL","BWC07",180,181
"BARROW","BARROW.BW.RH",2010,"CTL","BWC08",182,186
"BARROW","BARROW.BW.RH",2010,"CTL","BWC09",NA,180
"BARROW","BARROW.BW.RH",2010,"CTL","BWC10",NA,180
"BARROW","BARROW.BW.RH",2010,"CTL","BWC11",NA,180
"BARROW","BARROW.BW.RH",2010,"CTL","BWC12",NA,180
