"site_name","subsite","spp","year","treatment","ct","ct_na","phen_stage"
"DARING","DARING.TERNPLOT_B.KC","ledum","2009","OTC",20,0,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2009","OTC",20,0,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2009","OTC",20,9,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2009","OTC",20,19,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2009","OTC",20,11,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2009","OTC",20,10,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2009","OTC",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2009","OTC",20,0,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2010","CTL",20,1,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","ledum","2010","CTL",20,4,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","ledum","2010","CTL",20,4,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2010","CTL",20,5,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","ledum","2010","CTL",20,5,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2010","CTL",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2010","CTL",20,0,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2010","CTL",20,0,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2010","CTL",20,8,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2010","CTL",20,8,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2010","CTL",20,9,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2010","CTL",20,10,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2010","CTL",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2010","CTL",20,0,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2010","OTC",20,3,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","ledum","2010","OTC",20,5,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","ledum","2010","OTC",20,4,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2010","OTC",20,7,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","ledum","2010","OTC",20,5,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2010","OTC",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2010","OTC",20,0,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2010","OTC",20,3,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2010","OTC",20,12,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2010","OTC",20,16,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2010","OTC",20,18,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2010","OTC",20,17,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2010","OTC",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2010","OTC",20,1,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2011","CTL",20,0,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","ledum","2011","CTL",20,0,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","ledum","2011","CTL",20,0,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2011","CTL",20,1,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","ledum","2011","CTL",20,0,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2011","CTL",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2011","CTL",20,20,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2011","CTL",20,0,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2011","CTL",20,1,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2011","CTL",20,1,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2011","CTL",20,8,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2011","CTL",20,1,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2011","CTL",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2011","CTL",20,20,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2011","OTC",20,2,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","ledum","2011","OTC",20,2,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","ledum","2011","OTC",20,2,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2011","OTC",20,2,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","ledum","2011","OTC",20,2,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2011","OTC",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2011","OTC",20,20,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2011","OTC",20,2,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2011","OTC",20,2,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2011","OTC",20,2,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2011","OTC",20,9,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2011","OTC",20,3,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2011","OTC",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2011","OTC",20,20,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2012","CTL",20,0,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","ledum","2012","CTL",20,2,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","ledum","2012","CTL",20,2,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2012","CTL",20,2,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","ledum","2012","CTL",20,3,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2012","CTL",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2012","CTL",20,0,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2012","CTL",20,0,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2012","CTL",20,14,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2012","CTL",20,14,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2012","CTL",20,16,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2012","CTL",20,14,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2012","CTL",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2012","CTL",20,0,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2012","OTC",20,0,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","ledum","2012","OTC",20,2,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","ledum","2012","OTC",20,2,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2012","OTC",20,2,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","ledum","2012","OTC",20,3,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2012","OTC",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2012","OTC",20,0,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2012","OTC",19,0,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2012","OTC",19,11,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2012","OTC",19,11,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2012","OTC",19,15,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2012","OTC",19,11,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2012","OTC",19,19,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2012","OTC",19,0,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2013","CTL",20,3,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","ledum","2013","CTL",20,3,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","ledum","2013","CTL",20,3,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2013","CTL",20,4,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","ledum","2013","CTL",20,5,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2013","CTL",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2013","CTL",20,0,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2013","CTL",20,4,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2013","CTL",20,10,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2013","CTL",20,11,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2013","CTL",20,17,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2013","CTL",20,13,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2013","CTL",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2013","CTL",20,0,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2013","OTC",20,3,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","ledum","2013","OTC",20,3,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","ledum","2013","OTC",20,3,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2013","OTC",20,5,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","ledum","2013","OTC",20,4,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2013","OTC",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2013","OTC",20,0,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2013","OTC",20,5,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2013","OTC",20,5,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2013","OTC",20,5,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2013","OTC",20,17,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2013","OTC",20,12,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2013","OTC",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2013","OTC",20,0,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2014","CTL",20,0,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","ledum","2014","CTL",20,0,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","ledum","2014","CTL",20,0,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2014","CTL",20,20,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","ledum","2014","CTL",20,0,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2014","CTL",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2014","CTL",20,0,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2014","CTL",20,0,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2014","CTL",20,11,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2014","CTL",20,13,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2014","CTL",20,20,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2014","CTL",20,13,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2014","CTL",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2014","CTL",20,0,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2014","OTC",20,1,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","ledum","2014","OTC",20,1,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","ledum","2014","OTC",20,2,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2014","OTC",20,20,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","ledum","2014","OTC",20,6,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2014","OTC",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2014","OTC",20,0,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2014","OTC",20,6,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2014","OTC",20,10,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2014","OTC",20,14,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2014","OTC",20,20,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2014","OTC",20,15,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2014","OTC",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2014","OTC",20,0,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2015","CTL",20,0,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","ledum","2015","CTL",20,0,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","ledum","2015","CTL",20,0,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2015","CTL",20,0,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","ledum","2015","CTL",20,0,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2015","CTL",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2015","CTL",20,0,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2015","CTL",20,3,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2015","CTL",20,16,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2015","CTL",20,16,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2015","CTL",20,20,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2015","CTL",20,16,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2015","CTL",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2015","CTL",20,0,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2015","OTC",20,2,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","ledum","2015","OTC",20,2,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","ledum","2015","OTC",20,2,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2015","OTC",20,2,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","ledum","2015","OTC",20,2,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2015","OTC",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2015","OTC",20,0,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2015","OTC",20,5,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2015","OTC",20,12,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2015","OTC",20,12,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2015","OTC",20,20,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2015","OTC",20,12,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2015","OTC",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2015","OTC",20,0,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2016","CTL",20,0,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","ledum","2016","CTL",20,7,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","ledum","2016","CTL",20,7,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2016","CTL",20,7,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","ledum","2016","CTL",20,7,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2016","CTL",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2016","CTL",20,0,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2016","CTL",20,0,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2016","CTL",20,7,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2016","CTL",20,8,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2016","CTL",20,14,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2016","CTL",20,8,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2016","CTL",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2016","CTL",20,0,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2016","OTC",20,1,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","ledum","2016","OTC",20,4,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","ledum","2016","OTC",20,4,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2016","OTC",20,4,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","ledum","2016","OTC",20,4,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2016","OTC",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2016","OTC",20,0,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2016","OTC",20,0,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2016","OTC",20,11,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2016","OTC",20,13,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2016","OTC",20,20,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2016","OTC",20,14,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2016","OTC",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2016","OTC",20,0,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2017","CTL",20,0,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","ledum","2017","CTL",20,2,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","ledum","2017","CTL",20,2,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2017","CTL",20,2,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","ledum","2017","CTL",20,2,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2017","CTL",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2017","CTL",20,0,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2017","CTL",20,1,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2017","CTL",20,3,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2017","CTL",20,3,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2017","CTL",20,3,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2017","CTL",20,3,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2017","CTL",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2017","CTL",20,0,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2017","OTC",20,3,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","ledum","2017","OTC",20,3,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","ledum","2017","OTC",20,3,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2017","OTC",20,3,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","ledum","2017","OTC",20,3,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2017","OTC",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2017","OTC",20,0,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2017","OTC",20,3,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2017","OTC",20,4,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2017","OTC",20,4,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2017","OTC",20,4,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2017","OTC",20,4,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2017","OTC",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2017","OTC",20,0,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2018","CTL",20,0,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","ledum","2018","CTL",20,1,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","ledum","2018","CTL",20,1,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2018","CTL",20,1,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","ledum","2018","CTL",20,1,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2018","CTL",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2018","CTL",20,0,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2018","CTL",20,0,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2018","CTL",20,1,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2018","CTL",20,2,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2018","CTL",20,3,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2018","CTL",20,0,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2018","CTL",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2018","CTL",20,0,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2018","OTC",20,1,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","ledum","2018","OTC",20,1,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","ledum","2018","OTC",20,2,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2018","OTC",20,2,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","ledum","2018","OTC",20,3,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2018","OTC",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2018","OTC",20,0,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2018","OTC",20,1,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2018","OTC",20,3,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2018","OTC",20,3,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2018","OTC",20,8,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2018","OTC",20,3,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2018","OTC",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2018","OTC",20,0,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2019","CTL",20,0,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2019","CTL",20,0,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2019","CTL",20,0,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2019","CTL",20,0,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2019","CTL",20,0,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2019","CTL",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2019","CTL",20,0,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2019","OTC",20,0,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","ledum","2019","OTC",20,0,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","ledum","2019","OTC",20,0,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2019","OTC",20,0,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","ledum","2019","OTC",20,0,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","ledum","2019","OTC",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","ledum","2019","OTC",20,0,"obs snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2019","OTC",20,0,"first flower bud"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2019","OTC",20,0,"first flower open"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2019","OTC",20,0,"first flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2019","OTC",20,0,"first fruit visible"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2019","OTC",20,0,"last flower shed"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2019","OTC",20,20,"MET snow free"
"DARING","DARING.TERNPLOT_B.KC","vaccinium","2019","OTC",20,0,"obs snow free"
