"site_name","subsite","year","treatment","spp","phen_stage","ct","ct_na"
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","VACVIT","FIRST_LEAF_DROP",3,3
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","VACVIT","FIRST_LEAF_EVIDENT",3,3
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","VACVIT","FIRST_PETAL_DROP",3,0
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","VACVIT","FIRST_SEED_DISPERSAL",3,1
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","VACVIT","LAST_COLOR_CHANGE",3,3
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","VACVIT","LAST_PETAL_DROP",3,0
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"CTL","VACVIT","SECOND_SEED_DISPERSAL",3,3
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"OTC","ARCALP","FIRST_COLOR_CHANGE",3,0
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"OTC","ARCALP","FIRST_FLOWER_BUD",3,2
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"OTC","ARCALP","FIRST_FLOWER_OPEN",3,2
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"OTC","ARCALP","FIRST_LEAF_DROP",3,3
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"OTC","ARCALP","FIRST_LEAF_EVIDENT",3,3
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"OTC","ARCALP","FIRST_PETAL_DROP",3,2
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"OTC","ARCALP","FIRST_SEED_DISPERSAL",3,3
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"OTC","ARCALP","LAST_COLOR_CHANGE",3,3
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"OTC","ARCALP","LAST_PETAL_DROP",3,2
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"OTC","ARCALP","SECOND_SEED_DISPERSAL",3,3
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"OTC","DIALAP","FIRST_COLOR_CHANGE",2,0
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"OTC","DIALAP","FIRST_FLOWER_BUD",2,0
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"OTC","DIALAP","FIRST_FLOWER_OPEN",2,0
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"OTC","DIALAP","FIRST_LEAF_DROP",2,2
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"OTC","DIALAP","FIRST_LEAF_EVIDENT",2,2
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"OTC","DIALAP","FIRST_PETAL_DROP",2,0
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"OTC","DIALAP","FIRST_SEED_DISPERSAL",2,1
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"OTC","DIALAP","LAST_COLOR_CHANGE",2,2
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"OTC","DIALAP","LAST_PETAL_DROP",2,0
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"OTC","DIALAP","SECOND_SEED_DISPERSAL",2,2
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"OTC","DRYOCT","FIRST_COLOR_CHANGE",3,0
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"OTC","DRYOCT","FIRST_FLOWER_BUD",3,0
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"OTC","DRYOCT","FIRST_FLOWER_OPEN",3,0
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"OTC","DRYOCT","FIRST_LEAF_DROP",3,3
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"OTC","DRYOCT","FIRST_LEAF_EVIDENT",3,3
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"OTC","DRYOCT","FIRST_PETAL_DROP",3,0
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"OTC","DRYOCT","FIRST_SEED_DISPERSAL",3,2
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"OTC","DRYOCT","LAST_COLOR_CHANGE",3,3
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"OTC","DRYOCT","LAST_PETAL_DROP",3,0
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"OTC","DRYOCT","SECOND_SEED_DISPERSAL",3,3
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"OTC","LOIPRO","FIRST_COLOR_CHANGE",2,0
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"OTC","LOIPRO","FIRST_FLOWER_BUD",2,0
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"OTC","LOIPRO","FIRST_FLOWER_OPEN",2,0
