"site_name","subsite","spp","year","treatment","plot","phen_stage","prior_visit","doy"
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2002,"CTL","H2","LPO",165,169
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2002,"CTL","H3","LPO",162,165
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2002,"CTL","H4","LPO",162,165
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2002,"CTL","H5","LPO",162,165
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2003,"CTL","H1","LPO",177,181
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2003,"CTL","H2","LPO",171,175
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2003,"CTL","H3","LPO",163,171
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2003,"CTL","H4","LPO",163,171
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2003,"CTL","H5","LPO",171,175
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2004,"CTL","H1","LPO",167,181
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2004,"CTL","H2","LPO",167,181
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2004,"CTL","H3","LPO",167,181
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2004,"CTL","H4","LPO",164,167
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2004,"CTL","H5","LPO",164,167
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2005,"CTL","H1","LPO",164,168
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2005,"CTL","H2","LPO",164,168
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2005,"CTL","H3","LPO",164,168
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2005,"CTL","H4","LPO",164,168
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2005,"CTL","H5","LPO",164,168
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2002,"CTL","H1","AW",176,183
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2002,"CTL","H2","AW",183,191
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2002,"CTL","H3","AW",176,183
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2002,"CTL","H4","AW",176,183
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2002,"CTL","H5","AW",176,183
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2003,"CTL","H1","AW",184,188
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2003,"CTL","H2","AW",184,188
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2003,"CTL","H3","AW",188,191
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2003,"CTL","H4","AW",181,184
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2003,"CTL","H5","AW",NA,NA
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2004,"CTL","H1","AW",192,199
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2004,"CTL","H2","AW",181,185
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2004,"CTL","H3","AW",185,192
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2004,"CTL","H4","AW",185,192
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2004,"CTL","H5","AW",185,192
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2005,"CTL","H1","AW",182,187
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2005,"CTL","H2","AW",182,187
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2005,"CTL","H3","AW",182,187
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2005,"CTL","H4","AW",187,193
"ENDALEN","ENDALEN.FELLFIELD.IJ","DRYOCT",2005,"CTL","H5","AW",182,187
"ENDALEN","ENDALEN.FELLFIELD.IJ","POLVIV",2002,"CTL","H1","AW",183,191
"ENDALEN","ENDALEN.FELLFIELD.IJ","POLVIV",2002,"CTL","H4","AW",NA,NA
"ENDALEN","ENDALEN.FELLFIELD.IJ","POLVIV",2002,"CTL","H5","AW",183,191
"ENDALEN","ENDALEN.FELLFIELD.IJ","POLVIV",2003,"CTL","H1","AW",195,199
"ENDALEN","ENDALEN.FELLFIELD.IJ","POLVIV",2003,"CTL","H4","AW",NA,NA
"ENDALEN","ENDALEN.FELLFIELD.IJ","POLVIV",2003,"CTL","H5","AW",195,199
"ENDALEN","ENDALEN.FELLFIELD.IJ","POLVIV",2004,"CTL","H1","AW",199,205
"ENDALEN","ENDALEN.FELLFIELD.IJ","POLVIV",2004,"CTL","H5","AW",199,205
"ENDALEN","ENDALEN.FELLFIELD.IJ","POLVIV",2005,"CTL","H1","AW",193,200
"ENDALEN","ENDALEN.FELLFIELD.IJ","POLVIV",2005,"CTL","H5","AW",187,193
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2002,"CTL","H1","AW",162,165
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2002,"CTL","H2","AW",162,165
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2002,"CTL","H3","AW",162,165
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2002,"CTL","H4","AW",162,165
